#module 1
S1,MAT101,If A and B are square matrices of the same order, then (A+B)^T equals?,A^T + B^T, A^T - B^T, AB, BA,A^T + B^T
S4,MAT206,In a digraph, out‑degree of a vertex is?,Number of outgoing edges,Incoming edges,Total edges,No edges,Number of outgoing edges
S4,MAT206,In‑degree refers to?,Incoming edges,Outgoing edges,Only vertices,Only weights,Incoming edges
S4,MAT206,A strongly connected digraph means?,Each vertex reachable from every other,Only one direction reachable,Disconnected,Partial reach,Each vertex reachable from every other
S4,MAT206,Weakly connected digraph means?,Underlying undirected graph is connected,Original directed is strongly,No connection,Only partial connection,Underlying undirected graph is connected
S4,MAT206,Operations on graphs include?,Edge deletion, contraction,Only addition,Only colouring,Only paths,Edge deletion, contraction
S4,MAT206,Path in directed graph respects?,Edge directions,Ignore direction,Only weights,Only times,Edge directions
S4,MAT206,Walk in graph allows?,Repeated vertices and edges,No repeats at all,Only paths,Only circuits,Repeated vertices and edges
S4,MAT206,Trail allows?,No repeated edges,Repeated vertices possible,Only repeated vertices,no edges,Random,No repeated edges,Repeated vertices possible
S4,MAT206,Hamiltonian path is not always?,Easy to find (NP‑complete problem),Guaranteed in every graph,Binary tree,Random,Easy to find (NP‑complete problem)
S4,MAT206,Eulerian circuit exists when?,Every vertex even degree,Only one odd,Only two odd,No edges,Every vertex even degree
S4,MAT206,Euler path exists when?,Exactly two odd vertices,No odd,One odd,Three odd,Exactly two odd vertices
S4,MAT206,Directed Eulerian circuit requires?,Equal in‑ and out‑degrees for all vertices,Only out‑degree,Only in‑degree,No edges,Equal in‑ and out‑degrees for all vertices
S4,MAT206,Graph used in TSP is?,Weighted complete graph,Only tree,Only bipartite,Only directed graph,Weighted complete graph
S4,MAT206,Fleury’s algorithm starts at?,Vertex with non‑zero degree,Only zero degree,Any vertex,No start,Vertex with non‑zero degree
S4,MAT206,Directed path must follow?,Edge orientations,Ignore orientations,Only weights,Only vertices,Edge orientations
S4,MAT206,Connectivity in graphs affects?,Existence of Eulerian/Hamiltonian,Only colouring,Only matrices,Only weights,Existence of Eulerian/Hamiltonian
#module 4
S4,MAT206,Vertex connectivity κ(G) measures?,Minimum vertices removal to disconnect,Only edges removal,Only weights,Only cycles,Minimum vertices removal to disconnect
S4,MAT206,Edge connectivity λ(G) is?,Minimum edges removal to disconnect,Only vertex removal,Only weights,Only cycles,Minimum edges removal to disconnect
S4,MAT206,A cut vertex removal?,Increases components,Decreases components,No change,Only weights,Increases components
S4,MAT206,Fundamental circuit arises in?,Adding one edge to spanning tree,Removing edge,Only weights,Only paths,Adding one edge to spanning tree
S4,MAT206,Planar graph can be drawn?,Without edges crossing,Only weights,Only cycles,Only directed,Without edges crossing
S4,MAT206,Kuratowski’s theorem states?,Non‑planar if contains K_5 or K_{3,3},Only planar,Only weights,Only Euler,Non‑planar if contains K_5 or K_{3,3}
S4,MAT206,Euler’s formula for connected planar graph?,V − E + F = 2,V + E − F = 0,Only weight formula,Only directed,V − E + F = 2
S4,MAT206,Geometric dual of planar graph relates?,Faces and vertices,Only edges,Only weights,Only paths,Faces and vertices
S4,MAT206,A planar graph has?,Euler characteristic property,Only cycles,Only degrees,Only trees,Euler characteristic property
S4,MAT206,A cut set is?,Edges whose removal increases components,Only one edge removal,Only weights,Only vertices,Edges whose removal increases components
S4,MAT206,Edge connectivity relates to?,Minimum λ(G),Only paths,Only weights,Only degrees,Minimum λ(G)
S4,MAT206,Vertex cut set size equals?,κ(G),Only λ(G),Only weights,Only edges,κ(G)
S4,MAT206,K_5 is?,Non‑planar graph,Planar graph,Only tree,Only bipartite,Non‑planar graph
S4,MAT206,K_{3,3} is?,Non‑planar bipartite graph,Planar graph,Only tree,Only cycle,Non‑planar bipartite graph
S4,MAT206,Planar embedding avoids?,Edge crossings,Only weights,Only directed,Only tree,Edge crossings
S4,MAT206,Face in planar graph is?,Region bounded by edges,Only vertex set,Only degree,Only cut,Region bounded by edges
S4,MAT206,Connectivity is important for?,Network reliability,Only weights,Only degrees,Only colours,Network reliability
S4,MAT206,Cut vertex is?,Vertex whose removal increases components,Only one removal,Only one edge,Only weights,Vertex whose removal increases components
S4,MAT206,A non‑planar graph cannot be drawn?,Without crossing edges,Only directed,Only weights,Only bipartite,Without crossing edges
S4,MAT206,Planar graphs exclude?,Subgraphs homeomorphic to K_5 or K_{3,3},Only weights,Only degrees,Only colours,Subgraphs homeomorphic to K_5 or K_{3,3}
#module 5
S4,MAT206,Adjacency matrix of graph stores?,1 if edge present,Degree only,Weights only,Paths only,1 if edge present
S4,MAT206,Incidence matrix rows represent?,Vertices,Edges only,Paths only,Weights only,Vertices
S4,MAT206,Circuit matrix helps?,Cycle representation,Only trees,Only paths,Only weights,Cycle representation
S4,MAT206,Path matrix entries show?,Reachability between vertices,Only edges,Only degrees,Only colours,Reachability between vertices
S4,MAT206,Chromatic number χ(G) is?,Minimum colors needed,Only maximum,Only weights,Only degrees,Minimum colors needed
S4,MAT206,Chromatic polynomial counts?,Number of colourings,Only paths,Only edges,Only trees,Number of colourings
S4,MAT206,Graph coloring assigns?,Colours to vertices so adjacent differ,Only weights,Only edges,Only degrees,Colours to vertices so adjacent differ
S4,MAT206,Matching is?,Set of independent edges,Vertices only,Paths only,Only degrees,Set of independent edges
S4,MAT206,Covering in graph is?,Vertex set that covers all edges,Only matching,Only paths,Only weights,Vertex set that covers all edges
S4,MAT206,Greedy colouring algorithm picks?,Smallest available colour,Only largest colour,Only weights,Only degrees,Smallest available colour
S4,MAT206,Four‑colour problem states?,Planar graph can be colored with ≤4 colours,Only 3 colours,Only 5 colours,Only trees,Planar graph can be colored with ≤4 colours
S4,MAT206,Five‑colour theorem applies to?,Planar graphs,Only bipartite,Only trees,Only paths,Planar graphs
S4,MAT206,A proper coloring forbids?,Adjacent vertices sharing colour,Only weights,Only degrees,Only edges,Adjacent vertices sharing colour
S4,MAT206,Turan graph is a type of?,Complete multipartite graph,Only tree,Only cycle,Only bipartite,Complete multipartite graph
S4,MAT206,Bipartite graphs are 2‑colorable?,Yes,No,Only odd,Only directed,Yes
S4,MAT206,Chromatic number of cycle C_3 is?,3,2,1,4,3
S4,MAT206,Chromatic number of tree?,2 (if ≥2 vertices),Only 1,Only 3,Only weights,2 (if ≥2 vertices)
S4,MAT206,Matching size maximum in?,Graph,Only tree,Only cycle,Only bipartite,Graph
S4,MAT206,Covering number relates to?,Minimum vertex cover,Only weights,Only degrees,Only colours,Minimum vertex cover
S4,MAT206,Path matrix diagonal indicates?,Reachability of same vertex,Only edges,Only degrees,Only colours,Reachability of same vertex
#module 1
S4,CST204,What does DBMS stand for?,Database Management System,Data Binary Management System,Data Basic Model Structure,Database Machine Software,Database Management System
S4,CST204,DBMS primarily helps in?,Organizing and managing data,Only storing files,Only rendering graphics,Only network communication,Organizing and managing data
S4,CST204,Which is a feature of DBMS?,Data independence,Only physical storage,Only OS function,Only power management,Data independence
S4,CST204,Three‑schema architecture includes?,Internal, conceptual, external levels,Only OS levels,Only memory levels,Only network levels,Internal, conceptual, external levels
S4,CST204,Data model defines?,Structure and constraints of data,Only operations,Only UI,Only functions,Structure and constraints of data
S4,CST204,Which is NOT a type of data?,Structured, Semi‑structured, Unstructured, Unmanaged,Unmanaged
S4,CST204,ER model is used for?,Database design,Only programming,Only network design,Only OS design,Database design
S4,CST204,Entity set is?,Collection of similar entities,Single tuple only,Only keys,Only views,Collection of similar entities
S4,CST204,Attribute describes?,Property of an entity,Only table name,Only index,Only schema,Property of an entity
S4,CST204,Weak entity lacks?,Primary key,Secondary key,Foreign key,Index,Primary key
S4,CST204,Cardinality in ER model refers to?,Number of entity occurrences,Only attributes,Only indexes,Only keys,Number of entity occurrences
S4,CST204,Participation constraint denotes?,Whether entity participation is total or partial,Only keys,Only functions,Only operations,Whether entity participation is total or partial
S4,CST204,Relationship set connects?,Two or more entity sets,Only one attribute,Only one table,Only one index,Two or more entity sets
S4,CST204,ER diagram helps in?,Visualizing database structure,Only coding,Only sorting,Only graph plotting,Visualizing database structure
S4,CST204,Entity type indicates?,Collection of entities,Only functions,Only memory,Only operations,Collection of entities
S4,CST204,Attribute domain means?,Possible values,Only keys,Only inputs,Only outputs,Possible values
S4,CST204,Composite attribute has?,Sub‑attributes,Only one value,Only keys,Only index,Sub‑attributes
S4,CST204,Unary relationship involves?,One entity type,Two entity types,Only keys,Only index,One entity type
S4,CST204,Binary relationship involves?,Two entity types,One entity type,Three entity types,Only attributes,Two entity types
S4,CST204,Ternary relationship involves?,Three entity types,One only,Two only,Only schema,Three entity types
S4,CST204,ER model is part of?,Conceptual design,Only physical design,Only OS,Only network,Conceptual design
S4,CST204,Schema defines?,Structure of database,Only data values,Only keys,Only operations,Structure of database
S4,CST204,Sub‑type indicates?,Specialized entity,Only attribute,Only table,Only view,Specialized entity
S4,CST204,Super‑type is?,General entity class,Only functions,Only keys,Only memory,General entity class
#module 2
S4,CST204,Relational model organizes data in?,Tables,Only graphs,Only trees,Only chains,Tables
S4,CST204,In a relation, rows are called?,Tuples,Columns,Cells,Indexes,Tuples
S4,CST204,Columns in a relation are called?,Attributes,Tuples,Values,Indexes,Attributes
S4,CST204,Primary key ensures?,Uniqueness of rows,Only sorting,Only indexing,Only grouping,Uniqueness of rows
S4,CST204,Foreign key is used for?,Referencing another table,Only indexing,Only keys,Only constraints,Referencing another table
S4,CST204,Select in relational algebra does?,Rows satisfying a condition,Only columns,Only indexes,Only keys,Rows satisfying a condition
S4,CST204,Project in relational algebra does?,Select specified columns,Only rows,Only keys,Only grouping,Select specified columns
S4,CST204,Cartesian product combines?,All pairs of tuples,Only matching tuples,Only keys,Only groups,All pairs of tuples
S4,CST204,Natural join matches?,Common attributes,Only keys,Only rows,Only columns,Common attributes
S4,CST204,SQL stands for?,Structured Query Language,System Question Logic,Simple Query List,Standard Quick Language,Structured Query Language
S4,CST204,CREATE in SQL is used to?,Define a new table,Delete rows,Update data,Run query,Define a new table
S4,CST204,DROP in SQL does?,Delete a table,Create a table,Insert data,Only keys,Delete a table
S4,CST204,ALTER is used to?,Modify table structure,Only rows,Only indexes,Only keys,Modify table structure
S4,CST204,INSERT adds?,Rows to table,Columns to table,Indexes to table,Only constraints,Rows to table
S4,CST204,DELETE removes?,Rows from table,Columns only,Indexes only,Keys only,Rows from table
S4,CST204,UPDATE changes?,Data in table,Only structure,Only keys,Only constraints,Data in table
S4,CST204,Relational algebra is?,Procedural query language,Only descriptive,Only indexing tool,Only visualization tool,Procedural query language
S4,CST204,Query in SQL returns?,Result set,Only table,Only schema,Only keys,Result set
S4,CST204,JOIN operation combines?,Rows based on condition,Only keys,Only grouping,Only sorting,Rows based on condition
S4,CST204,Equi‑join uses?,Equality comparison,Only inequality,Only keys,Only sorts,Equality comparison
S4,CST204,Natural join eliminates?,Duplicate columns,Only keys,Only rows,Only schema,Duplicate columns
S4,CST204,DDL stands for?,Data Definition Language,Data Direct List,Database Dynamic Language,Design Data Level,Data Definition Language
S4,CST204,DML stands for?,Data Manipulation Language,Domain Modeling Language,Data Mapping List,Database Management Level,Data Manipulation Language
S4,CST204,Constraint in DB ensures?,Data integrity,Only keys,Only logic,Only grouping,Data integrity
#module 3
S4,CST204,SQL SELECT is used for?,Retrieve data,Only delete data,Only keys,Only grouping,Retrieve data
S4,CST204,WHERE clause filters?,Rows based on condition,Only columns,Only keys,Only sorting,Rows based on condition
S4,CST204,ORDER BY sorts?,Result set,Only keys,Only constraints,Only tables,Result set
S4,CST204,GROUP BY groups?,Rows with similar values,Only columns,Only tables,Only keys,Rows with similar values
S4,CST204,Aggregate function COUNT returns?,Number of rows,Only sum,Only max,Only avg,Number of rows
S4,CST204,AVG gives?,Average of values,Only count,Only min,Only max,Average of values
S4,CST204,MIN returns?,Minimum value,Only count,Only max,Only avg,Minimum value
S4,CST204,MAX returns?,Maximum value,Only count,Only min,Only avg,Maximum value
S4,CST204,Nested query is?,Query inside another query,Only one query,Only table name,Only index,Query inside another query
S4,CST204,VIEW in SQL is?,Virtual table,Only physical table,Only index,Only row,Virtual table
S4,CST204,Trigger executes?,On specified event,Only at login,Only at compile time,Only keys,On specified event
S4,CST204,SQL data type VARCHAR is?,Variable‑length string,Only integer,Only float,Only date,Variable‑length string
S4,CST204,Heap file stores?,Records in unordered way,Sorted,Only keys,Only indexes,Records in unordered way
S4,CST204,Indexing improves?,Search performance,Only storage,Only keys,Only grouping,Search performance
S4,CST204,B‑Tree index is?,Balanced tree index,Only flat index,Only key list,Only array,Balanced tree index
S4,CST204,B+‑Tree index stores?,All values in leaf nodes,Only root,Only internal nodes,Only keys,All values in leaf nodes
S4,CST204,Extendible hashing handles?,Dynamic growth,Only static,Only keys,Only rows,Dynamic growth
S4,CST204,Physical record means?,How data stored on disk,Only key info,Only column names,Only logical view,How data stored on disk
S4,CST204,Blocking factor relates to?,Records per block,Only index size,Only keys,Only memory,Records per block
S4,CST204,Pinned organization means?,Fixed record position,Only sorting,Only grouping,Only keys,Fixed record position
S4,CST204,Unpinned organization allows?,Flexible record movement,Only static,Only keys,Only rows,Flexible record movement
#module 4
S4,CST204,Normalization aims to?,Eliminate data anomalies,Only speed,Only memory,Only logic,Eliminate data anomalies
S4,CST204,Functional dependency is?,Attribute determines another,Only index,Only group,Only sort,Attribute determines another
S4,CST204,1NF requires?,Atomic attribute values,Only group,Only index,Only key,Atomic attribute values
S4,CST204,2NF requires?,1NF and no partial dependency,Only 1NF,Only 3NF,Only BCNF,1NF and no partial dependency
S4,CST204,3NF eliminates?,Transitive dependency,Only partial,Only keys,Only sorting,Transitive dependency
S4,CST204,BCNF is stronger than?,3NF,2NF,1NF,All lower normal forms,3NF
S4,CST204,Lossless join ensures?,No data lost when decomposed,Only speed,Only memory,Only keys,No data lost when decomposed
S4,CST204,Dependency preserving means?,Constraints can be checked without joins,Only keys,Only logic,Only memory,Constraints can be checked without joins
S4,CST204,Closure of FD finds?,All attributes implied by a set,Only keys,Only grouping,Only logical view,All attributes implied by a set
S4,CST204,Armstrong’s axioms are for?,Inference of FDs,Only keys,Only group,Only speed,Inference of FDs
S4,CST204,Minimal cover is?,Simplest set of FDs,Only keys,Only grouping,Only memory,Simplest set of FDs
S4,CST204,Transitive dependency is?,A→B and B→C implies A→C,Only keys,Only grouping,Only memory,A→B and B→C implies A→C
S4,CST204,Schema must be in?,3NF or above,Only 1NF,Only 2NF,Only BCNF,3NF or above
S4,CST204,Redundancy leads to?,Update anomalies,Only keys,Only memory,Only speed,Update anomalies
S4,CST204,Partial dependency happens if?,Attribute depends on part of PK,Only keys,Only memory,Only sort,Attribute depends on part of PK
S4,CST204,3NF allows?,Non‑prime attributes depend on PK,Only prime,Only memory,Only speed,Non‑prime attributes depend on PK
S4,CST204,BCNF requires?,Every determinant is a candidate key,Only speed,Only memory,Only grouping,Every determinant is a candidate key
S4,CST204,Decomposition must be?,Lossless,Only grouping,Only key preservation,Only index,Lossless
S4,CST204,Dependency preservation helps?,Efficient constraint checking,Only speed,Only memory,Only group,Efficient constraint checking
S4,CST204,Schema refinement improves?,Database design,Only speed,Only memory,Only keys,Database design
#module 5
S4,CST204,Transaction should be?,Atomic,Consistent,Isolated,Durable,All of the above
S4,CST204,ACID stands for?,Atomicity, Consistency, Isolation, Durability,Only three of these,Only two of these,Only keys,Atomicity, Consistency, Isolation, Durability
S4,CST204,Serializable schedule ensures?,Correct concurrent execution,Only one process at a time,Only memory,Only keys,Correct concurrent execution
S4,CST204,Conflict serializability checks?,Order of conflicting operations,Only keys,Only sort,Only group,Order of conflicting operations
S4,CST204,Two‑phase locking helps?,Concurrency control,Only key management,Only sorting,Only grouping,Concurrency control
S4,CST204,Locking in DB helps?,Prevent conflicts,Only memory,Only keys,Only grouping,Prevent conflicts
S4,CST204,Recoverable schedule avoids?,Cascading rollbacks,Only memory,Only keys,Only sorting,Cascading rollbacks
S4,CST204,Deferred modification delays?,Writing changes to disk until commit,Only errors,Only group,Only keys,Writing changes to disk until commit
S4,CST204,Checkpointing helps?,Recovery after failure,Only sorting,Only memory,Only keys,Recovery after failure
S4,CST204,NoSQL databases are?,Non‑relational,Only relational,Only SQL based,Only memory,Non‑relational
S4,CST204,Key‑value NoSQL uses?,Simple key and value pairs,Only tables,Only indexes,Only keys,Simple key and value pairs
S4,CST204,Document NoSQL stores?,JSON‑like documents,Only rows,Only columns,Only keys,JSON‑like documents
S4,CST204,Column‑family NoSQL uses?,Groups of columns,Only rows,Only keys,Only memory,Groups of columns
S4,CST204,Graph DB stores?,Nodes and edges,Only rows,Only relations,Only keys,Nodes and edges
S4,CST204,ACID properties ensure?,Reliable transaction processing,Only speed,Only memory,Only group,Reliable transaction processing
S4,CST204,Isolation level controls?,Visibility of intermediate changes,Only keys,Only memory,Only group,Visibility of intermediate changes
S4,CST204,System log records?,Transaction actions for recovery,Only keys,Only memory,Only group,Transaction actions for recovery
S4,CST204,Transaction state starts with?,Active state,Only commit,Only abort,Only recover,Active state
S4,CST204,Commit means?,Make permanent changes,Only pending,Only abort,Only rollback,Make permanent changes
S4,CST204,Rollback does?,Undo changes,Only commit,Only log,Only memory,Undo changes
S4,CST204,Concurrency leads to?,Potential conflicts,Only speed,Only memory,Only keys,Potential conflicts
#module 1
S4,CST206,An Operating System (OS) is mainly for?,Managing computer resources and providing services,Only hardware design,Only networking,Only database,Managing computer resources and providing services
S4,CST206,Which is a function of OS?,Process management,Only memory design,Only graphics,Only text editing,Process management
S4,CST206,System calls are used for?,Interface between application and OS,Only hardware signals,Only memory,Only networking,Interface between application and OS
S4,CST206,Which type of OS structure has minimal components?,Simple structure,Layered approach,Microkernel,Modular,Simple structure
S4,CST206,Microkernel structure aims to?,Reduce OS size,Increase memory,Improve compiler speed,Increase graphics performance,Reduce OS size
S4,CST206,Layered OS approach separates?,Functions into layers,Only memory,Only networking,Only security,Functions into layers
S4,CST206,Modules in OS refer to?,Independent functional units,Only one block,Only CPU,Only memory,Independent functional units
S4,CST206,OS boot process starts with?,Power on self test (POST),Only user login,Only application launch,Only file I/O,Power on self test (POST)
S4,CST206,Service provided by OS includes?,File operations,Only networking,Only graphics,Only memory,File operations
S4,CST206,An example of a system call is?,fork(),Only main(),Only print(),Only scanf(),fork()
S4,CST206,OS functions include?,Resource allocation,Only hardware design,Only compiler role,Only typing,Resource allocation
S4,CST206,Simple OS structure is typical of?,Early DOS systems,Modern Android OS,Database servers,Network routers,Early DOS systems
S4,CST206,Which OS structure can run services in user space?,Microkernel,Layered,Monolithic,Simple structure,Microkernel
S4,CST206,OS provides?,Abstraction of hardware,Only code execution,Only math,Only storage,Abstraction of hardware
S4,CST206,User mode vs kernel mode differ by?,Access privileges,Only memory size,Only I/O speed,Only CPU type,Access privileges
S4,CST206,Dispatcher in OS helps in?,Context switching,Only compiling,Only memory allocation,Only I/O,Context switching
S4,CST206,Context switch occurs between?,Processes or threads,Only files,Only memory blocks,Only devices,Processes or threads
S4,CST206,OS kernel resides in?,Protected memory region,User space,Only stack,Only cache,Protected memory region
S4,CST206,Dual‑mode operation helps?,Protect OS from user programs,Only faster I/O,Only graphics,Only errors,Protect OS from user programs
S4,CST206,OS abstraction used for?,Portability and simplicity,Only speed,Only memory,Only math,Portability and simplicity
S4,CST206,Which is NOT an OS structure?,Spreadsheet,Layered,Modular,Microkernel,Spreadsheet
S4,CST206,System libraries work with?,System calls,Only CPU registers,Only networking,Only graphics,System calls
S4,CST206,OS manages?,Hardware and software resources,Only hardware,Only users,Only files,Hardware and software resources
S4,CST206,Device drivers are part of?,Operating System,Only applications,Only compilers,Only database,Operating System
#module 2
S4,CST206,A process is?,An instance of a running program,Only code,Only memory block,Only disk sector,An instance of a running program
S4,CST206,Process state diagram includes?,New, Ready, Running, Waiting,Terminated,Only input/output,Only memory,Only threads,New, Ready, Running, Waiting, Terminated
S4,CST206,Process Control Block (PCB) contains?,Process state and registers,Only code,Only files,Only memory value,Process state and registers
S4,CST206,Threads are?,Lightweight processes,Only main functions,Only memory blocks,Only I/O threads,Lightweight processes
S4,CST206,Process creation is done by?,fork(),Only malloc(),Only printf(),Only scanf(),fork()
S4,CST206,Inter‑process communication (IPC) is needed for?,Exchange of data between processes,Only memory use,Only threads,Only error logs,Exchange of data between processes
S4,CST206,Shared memory IPC requires?,Shared address space,Only message passing,Only files,Only network,Shared address space
S4,CST206,Message passing IPC uses?,Send and receive messages,Only shared memory,Only files,Only random,Send and receive messages
S4,CST206,Scheduling aims to?,Maximize CPU utilization,Only memory use,Only disk use,Only networking,Maximize CPU utilization
S4,CST206,Which is non‑preemptive scheduling?,FCFS,Round Robin,SRTF,Preemptive Priority,FCFS
S4,CST206,Shortest Job First (SJF) scheduling chooses?,Process with smallest burst time,Only oldest process,Only largest memory,Only I/O,Process with smallest burst time
S4,CST206,Round Robin scheduling uses?,Time quantum,Only FCFS,Only priority,Only stack,Time quantum
S4,CST206,Scheduling criteria include?,Throughput and waiting time,Only power,Only users,Only files,Throughput and waiting time
S4,CST206,Priority scheduling might cause?,Starvation,Only fairness,Only memory faults,Only disk errors,Starvation
S4,CST206,Dispatcher latency refers to?,Time to switch context,Only code length,Only memory usage,Only I/O speed,Time to switch context
S4,CST206,Preemptive scheduling can?,Interrupt running process,Only append files,Only threads,Only sockets,Interrupt running process
S4,CST206,Multithreading helps in?,Parallel execution,Only single task,Only memory,Only disk,Parallel execution
S4,CST206,Which scheduler runs when process becomes ready?,Short‑term scheduler,Only long‑term scheduler,Only mid‑term scheduler,Only loader,Short‑term scheduler
S4,CST206,FCFS stands for?,First Come First Served,Only fair compensation,Only fast computer functions,Only file control,First Come First Served
S4,CST206,SRTF stands for?,Shortest Remaining Time First,Only priority,Only input,Only threads,Shortest Remaining Time First
S4,CST206,Time quantum is used in?,Round Robin scheduling,Only FCFS,Only SJF,Only priority,Round Robin scheduling
S4,CST206,Burst time means?,CPU execution time,Only I/O time,Only waiting time,Only memory time,CPU execution time
S4,CST206,Throughput is?,Processes completed per unit time,Only memory blocks,Only disk blocks,Only threads,Processes completed per unit time
S4,CST206,Waiting time is?,Time in ready queue,Only execution,Only memory,Only I/O,Time in ready queue
#module 3
S4,CST206,Race condition occurs when?,Processes access shared data concurrently,Only memory leaks,Only disk errors,Only code,Processes access shared data concurrently
S4,CST206,Critical section problem is about?,Mutual exclusion for shared resources,Only CPU registers,Only threads,Only files,Mutual exclusion for shared resources
S4,CST206,Petersen’s solution is for?,Mutual exclusion,Only scheduling,Only memory faults,Only I/O,Mutual exclusion
S4,CST206,Semaphore is a?,Synchronization primitive,Only memory buffer,Only I/O queue,Only file handler,Synchronization primitive
S4,CST206,Mutex lock ensures?,Exclusive access to resource,Only scheduling,Only files,Only random,Exclusive access to resource
S4,CST206,Monitor is?,High‑level synchronization construct,Only file system,Only memory block,Only I/O driver,High‑level synchronization construct
S4,CST206,Producer‑Consumer problem illustrates?,Synchronization issues,Only sorting,Only memory,Only threads,Synchronization issues
S4,CST206,Dining Philosophers problem deals with?,Deadlock & resource allocation,Only memory,Only scheduling,Only disk,Deadlock & resource allocation
S4,CST206,Deadlock requires?,Mutual exclusion, hold and wait, no preemption, circular wait,All of these,Mutual exclusion, hold and wait, no preemption, circular wait
S4,CST206,Resource Allocation Graph helps in?,Deadlock detection,Only memory allocation,Only scheduling,Only I/O,Deadlock detection
S4,CST206,Banker’s algorithm is for?,Deadlock avoidance,Only detection,Only memory use,Only scheduling,Deadlock avoidance
S4,CST206,Deadlock prevention tries to?,Eliminate one of necessary conditions,Only detect,Only avoid,Only scheduling,Eliminate one of necessary conditions
S4,CST206,Deadlock detection must?,Check for cycles,Only memory use,Only scheduling,Only I/O,Check for cycles
S4,CST206,Recovery from deadlock may include?,Process termination or resource preemption,Only restart,Only memory move,Only scheduling,Process termination or resource preemption
S4,CST206,Busy waiting is?,Waiting in loop while checking condition,Only memory error,Only scheduling loop,Only threads,Waiting in loop while checking condition
S4,CST206,Sleep and wakeup relate to?,Process synchronization,Only scheduling,Only memory,Only I/O,Process synchronization
S4,CST206,Atomic operation means?,Indivisible action,Only memory move,Only I/O,Only scheduling,Indivisible action
S4,CST206,Counting semaphore counts?,Number of available resources,Only threads,Only files,Only memory,Number of available resources
S4,CST206,Binary semaphore has value?,0 or 1,Only memory usage,Only files,Only scheduling value,0 or 1
S4,CST206,Starvation can occur if?,Low‑priority processes wait indefinitely,Only memory,Only files,Only threads,Low‑priority processes wait indefinitely
#module 4
S4,CST206,Memory swapping means?,Moving process between main memory and disk,Only allocation,Only scheduling,Only threads,Moving process between main memory and disk
S4,CST206,Contiguous allocation refers to?,Allocating consecutive memory blocks,Only random blocks,Only scheduling,Only threads,Allocating consecutive memory blocks
S4,CST206,Paging divides memory into?,Fixed‑size frames and pages,Variable sized segments,Only threads,Only files,Fixed‑size frames and pages
S4,CST206,Segmentation uses?,Logical divisions based on program structure,Only fixed blocks,Only threads,Only files,Logical divisions based on program structure
S4,CST206,Virtual memory allows?,Execution of processes larger than physical memory,Only small processes,Only threads,Only files,Execution of processes larger than physical memory
S4,CST206,Demand paging loads?,Pages only when needed,Only all pages,Only threads,Only files,Pages only when needed
S4,CST206,Page replacement algorithm selects?,Page to evict from memory,Only memory manager,Only scheduling algorithm,Only threads,Page to evict from memory
S4,CST206,FIFO page replacement uses?,First‑in pages evicted first,Only last in,Only optimal,Only threads,First‑in pages evicted first
S4,CST206,LRU stands for?,Least Recently Used,Only first recent,Only next used,Only random,Least Recently Used
S4,CST206,Optimal page replacement minimizes?,Number of page faults,Only memory,Only threads,Only files,Number of page faults
S4,CST206,Fragmentation occurs in?,Contiguous memory allocation,Only paging,Only scheduling,Only files,Contiguous memory allocation
S4,CST206,Thrashing refers to?,Excessive paging,Only threads,Only scheduling,Only I/O,Excessive paging
S4,CST206,Page table holds?,Frame numbers,Only addresses,Only scheduling,Only files,Frame numbers
S4,CST206,TLB stands for?,Translation Lookaside Buffer,Only table,Only list,Only index,Translation Lookaside Buffer
S4,CST206,Frame is?,Physical memory block,Only logical address,Only scheduling,Only files,Physical memory block
S4,CST206,Segment table stores?,Base and limit of segments,Only pages,Only threads,Only files,Base and limit of segments
S4,CST206,Memory allocation can be?,Fixed or variable partitions,Only fixed,Only threads,Only files,Fixed or variable partitions
S4,CST206,Resident set refers to?,Pages currently in memory,Only all pages,Only thread list,Only files,Pages currently in memory
#module 5
S4,CST206,File attribute refers to?,Name, type, location, size,Only scheduling,Only memory,Only threads,Name, type, location, size
S4,CST206,Sequential access reads?,Records in order,Only random order,Only threads,Only memory,Records in order
S4,CST206,Direct access allows?,Random jumps to records,Only sequential,Only memory,Only scheduling,Random jumps to records
S4,CST206,Indexed allocation stores?,Pointers to blocks,Only single records,Only memory,Only threads,Pointers to blocks
S4,CST206,Contiguous allocation stores?,File in consecutive blocks,Only pointer list,Only memory,Only scheduling,File in consecutive blocks
S4,CST206,Directory implementation can use?,Linear list or hash table,Only trees,Only graph,Only threads,Linear list or hash table
S4,CST206,Disk scheduling aims to?,Minimize seek time,Only memory,Only threads,Only files,Minimize seek time
S4,CST206,FCFS disk scheduling executes?,Requests in arrival order,Only shortest seek,Only threads,Only memory,Requests in arrival order
S4,CST206,SSTF disk scheduling picks?,Closest request next,Only farthest,Only threads,Only memory,Closest request next
S4,CST206,SCAN disk scheduling is like?,Elevator algorithm,Only threads,Only scheduling,Only memory,Elevator algorithm
S4,CST206,C‑SCAN provides?,Circular scanning,Only back and forth,Only memory,Only threads,Circular scanning
S4,CST206,Disk formatting prepares?,Tracks and sectors for use,Only scheduling,Only memory,Only threads,Tracks and sectors for use
S4,CST206,SSD refers to?,Solid State Drive,Only memory,Only threads,Only scheduling,Solid State Drive
S4,CST206,Magnetic disk stores?,Data in tracks and sectors,Only I/O,Only scheduling,Only threads,Data in tracks and sectors
